Vp,Vp/Vs,Vs,Density,SF_Vp,SF_Vp/Vs,x(km),y(km),Depth(km_BSL),Latitude,Longitude,x_nztm,y_nztm
8.36,1.75,4.78,3.43,6.0,6.0,72.0,-291.0,155.0,-40.14,175.749,1834202.0,5553082.0
8.35,1.75,4.77,3.43,6.0,6.0,76.0,-291.0,155.0,-40.1623,175.7859,1837266.0,5550511.0
8.35,1.75,4.77,3.43,6.0,6.0,79.0,-291.0,155.0,-40.179,175.8136,1839564.0,5548582.0
8.35,1.75,4.77,3.43,6.0,6.0,83.0,-291.0,155.0,-40.2012,175.8505,1842628.0,5546011.0
8.35,1.75,4.77,3.43,6.0,6.0,86.0,-291.0,155.0,-40.2179,175.8782,1844926.0,5544083.0
8.34,1.75,4.77,3.42,6.0,6.0,90.0,-291.0,155.0,-40.2401,175.9152,1847990.0,5541512.0
8.34,1.75,4.77,3.42,6.0,6.0,93.0,-291.0,155.0,-40.2568,175.9429,1850289.0,5539583.0
8.34,1.75,4.77,3.42,6.0,6.0,97.0,-291.0,155.0,-40.279,175.9799,1853353.0,5537012.0
8.34,1.75,4.77,3.42,6.0,6.0,100.0,-291.0,155.0,-40.2957,176.0077,1855651.0,5535084.0
8.34,1.75,4.77,3.42,6.0,6.0,104.0,-291.0,155.0,-40.3179,176.0447,1858715.0,5532513.0
8.34,1.75,4.77,3.42,6.0,6.0,107.0,-291.0,155.0,-40.3345,176.0725,1861013.0,5530584.0
8.34,1.75,4.77,3.42,6.0,6.0,111.0,-291.0,155.0,-40.3567,176.1096,1864077.0,5528013.0
8.34,1.75,4.77,3.42,6.0,6.0,114.0,-291.0,155.0,-40.3733,176.1374,1866375.0,5526085.0
8.34,1.75,4.77,3.42,6.0,6.0,118.0,-291.0,155.0,-40.3954,176.1745,1869440.0,5523514.0
8.34,1.75,4.77,3.42,6.0,6.0,121.0,-291.0,155.0,-40.412,176.2024,1871738.0,5521585.0
8.34,1.75,4.77,3.42,6.0,6.0,127.0,-291.0,155.0,-40.4452,176.2581,1876334.0,5517729.0
8.34,1.75,4.77,3.42,6.0,6.0,133.0,-291.0,155.0,-40.4783,176.314,1880930.0,5513872.0
8.35,1.75,4.77,3.43,6.0,6.0,139.0,-291.0,155.0,-40.5115,176.3698,1885527.0,5510015.0
8.35,1.75,4.77,3.43,6.0,6.0,145.0,-291.0,155.0,-40.5446,176.4258,1890123.0,5506158.0
8.35,1.75,4.77,3.43,6.0,6.0,152.0,-291.0,155.0,-40.5831,176.4911,1895485.0,5501659.0
8.35,1.75,4.77,3.43,6.0,6.0,161.0,-291.0,155.0,-40.6327,176.5751,1902380.0,5495874.0
8.36,1.75,4.78,3.43,6.0,6.0,173.0,-291.0,155.0,-40.6986,176.6874,1911572.0,5488160.0
8.36,1.75,4.78,3.43,6.0,6.0,187.0,-291.0,155.0,-40.7754,176.8187,1922297.0,5479161.0
8.37,1.75,4.78,3.43,6.0,6.0,201.0,-291.0,155.0,-40.852,176.9503,1933021.0,5470162.0
8.37,1.75,4.78,3.43,6.0,6.0,216.0,-291.0,155.0,-40.9339,177.0916,1944512.0,5460521.0
8.37,1.75,4.78,3.43,6.0,6.0,233.0,-291.0,155.0,-41.0265,177.2522,1957535.0,5449593.0
8.37,1.75,4.78,3.43,6.0,6.0,250.0,-291.0,155.0,-41.1188,177.4133,1970558.0,5438666.0
8.37,1.75,4.78,3.43,6.0,6.0,266.0,-291.0,155.0,-41.2055,177.5652,1982814.0,5428381.0
8.38,1.75,4.79,3.43,6.0,6.0,283.0,-291.0,155.0,-41.2974,177.7271,1995837.0,5417454.0
8.38,1.75,4.79,3.43,6.0,6.0,300.0,-291.0,155.0,-41.389,177.8894,2008860.0,5406526.0
8.38,1.75,4.79,3.43,6.0,6.0,316.0,-291.0,155.0,-41.475,178.0426,2021116.0,5396242.0
8.39,1.75,4.79,3.44,6.0,6.0,333.0,-291.0,155.0,-41.5661,178.2058,2034139.0,5385314.0
8.39,1.75,4.79,3.44,6.0,6.0,350.0,-291.0,155.0,-41.657,178.3695,2047162.0,5374387.0
8.53,1.74,4.9,3.46,6.0,6.0,1200.0,-291.0,155.0,-45.8366,-172.8573,2698300.0,4828018.0
8.49,1.73,4.91,3.46,6.0,6.0,-1200.0,-272.0,155.0,-32.6754,164.9858,847580.0,6356153.0
8.33,1.73,4.82,3.42,6.0,6.0,-540.0,-272.0,155.0,-36.7263,170.2361,1353169.0,5931913.0
8.3,1.73,4.8,3.42,6.0,6.0,-400.0,-272.0,155.0,-37.5591,171.4196,1460416.0,5841923.0
8.28,1.73,4.79,3.41,6.0,6.0,-300.0,-272.0,155.0,-38.1468,172.2812,1537020.0,5777644.0
8.24,1.73,4.76,3.4,6.0,6.0,-200.0,-272.0,155.0,-38.7282,173.1567,1613625.0,5713365.0
8.24,1.75,4.71,3.4,6.0,6.0,-151.0,-272.0,155.0,-39.0107,173.5909,1651161.0,5681869.0
8.26,1.75,4.72,3.41,4.47,6.0,-136.0,-272.0,155.0,-39.0968,173.7245,1662651.0,5672227.0
8.35,1.78,4.69,3.43,6.0,6.0,-121.0,-272.0,155.0,-39.1828,173.8584,1674142.0,5662585.0
8.55,1.77,4.83,3.47,3.54,4.37,-106.0,-272.0,155.0,-39.2686,173.9926,1685633.0,5652943.0
8.72,1.75,4.98,3.5,2.6,3.56,-96.0,-272.0,155.0,-39.3257,174.0823,1693293.0,5646515.0
8.82,1.73,5.1,3.53,2.06,2.93,-86.0,-272.0,155.0,-39.3827,174.1721,1700954.0,5640088.0
8.86,1.71,5.18,3.53,1.93,2.49,-76.0,-272.0,155.0,-39.4397,174.2621,1708614.0,5633660.0
8.67,1.68,5.16,3.49,2.0,2.73,-68.0,-272.0,155.0,-39.4853,174.3342,1714742.0,5628517.0
8.36,1.66,5.04,3.43,2.0,2.69,-61.0,-272.0,155.0,-39.5251,174.3973,1720105.0,5624018.0
8.33,1.66,5.02,3.42,2.06,2.72,-53.0,-272.0,155.0,-39.5705,174.4696,1726233.0,5618876.0
8.5,1.67,5.09,3.46,2.1,2.83,-46.0,-272.0,155.0,-39.6102,174.5329,1731595.0,5614376.0
8.48,1.67,5.08,3.45,2.25,2.88,-38.0,-272.0,155.0,-39.6556,174.6053,1737724.0,5609234.0
8.5,1.7,5.0,3.46,2.45,3.31,-31.0,-272.0,155.0,-39.6952,174.6687,1743086.0,5604734.0
8.49,1.71,4.96,3.46,2.63,3.42,-23.0,-272.0,155.0,-39.7405,174.7414,1749214.0,5599592.0
8.43,1.73,4.87,3.44,2.83,3.54,-16.0,-272.0,155.0,-39.7801,174.805,1754577.0,5595092.0
8.39,1.73,4.85,3.44,3.05,3.81,-8.0,-272.0,155.0,-39.8252,174.8778,1760705.0,5589950.0
8.37,1.74,4.81,3.43,3.35,4.05,-1.0,-272.0,155.0,-39.8647,174.9415,1766067.0,5585451.0
8.37,1.74,4.81,3.43,3.47,4.05,7.0,-272.0,155.0,-39.9098,175.0145,1772196.0,5580308.0
8.4,1.74,4.83,3.44,3.42,3.96,14.0,-272.0,155.0,-39.9492,175.0784,1777558.0,5575809.0
8.45,1.74,4.86,3.45,3.42,3.87,22.0,-272.0,155.0,-39.9942,175.1516,1783686.0,5570667.0
8.48,1.74,4.87,3.45,3.59,3.94,29.0,-272.0,155.0,-40.0335,175.2156,1789049.0,5566167.0
8.48,1.75,4.85,3.45,3.93,4.17,37.0,-272.0,155.0,-40.0784,175.2889,1795177.0,5561025.0
8.47,1.75,4.84,3.45,4.16,4.28,41.0,-272.0,155.0,-40.1009,175.3256,1798241.0,5558454.0
8.46,1.75,4.83,3.45,4.33,4.36,44.0,-272.0,155.0,-40.1177,175.3532,1800539.0,5556525.0
8.44,1.75,4.82,3.45,5.28,5.3,48.0,-272.0,155.0,-40.1401,175.3899,1803604.0,5553954.0
8.43,1.75,4.82,3.44,6.0,6.0,51.0,-272.0,155.0,-40.1569,175.4175,1805902.0,5552026.0
8.41,1.75,4.81,3.44,6.0,6.0,55.0,-272.0,155.0,-40.1793,175.4543,1808966.0,5549455.0
8.4,1.75,4.8,3.44,6.0,6.0,58.0,-272.0,155.0,-40.1961,175.4819,1811264.0,5547526.0
8.39,1.75,4.79,3.44,6.0,6.0,62.0,-272.0,155.0,-40.2184,175.5187,1814328.0,5544955.0
8.38,1.75,4.79,3.43,6.0,6.0,65.0,-272.0,155.0,-40.2352,175.5463,1816626.0,5543027.0
8.36,1.75,4.78,3.43,6.0,6.0,69.0,-272.0,155.0,-40.2575,175.5832,1819691.0,5540456.0
8.36,1.75,4.78,3.43,6.0,6.0,72.0,-272.0,155.0,-40.2743,175.6109,1821989.0,5538527.0
8.36,1.75,4.78,3.43,6.0,6.0,76.0,-272.0,155.0,-40.2966,175.6478,1825053.0,5535956.0
8.36,1.75,4.78,3.43,6.0,6.0,79.0,-272.0,155.0,-40.3133,175.6754,1827351.0,5534028.0
8.35,1.75,4.77,3.43,6.0,6.0,83.0,-272.0,155.0,-40.3356,175.7124,1830415.0,5531456.0
8.35,1.75,4.77,3.43,6.0,6.0,86.0,-272.0,155.0,-40.3524,175.7401,1832713.0,5529528.0
8.34,1.75,4.77,3.42,6.0,6.0,90.0,-272.0,155.0,-40.3746,175.7771,1835777.0,5526957.0
8.34,1.75,4.77,3.42,6.0,6.0,93.0,-272.0,155.0,-40.3913,175.8049,1838076.0,5525029.0
8.34,1.75,4.77,3.42,6.0,6.0,97.0,-272.0,155.0,-40.4136,175.8419,1841140.0,5522457.0
8.34,1.75,4.77,3.42,6.0,6.0,100.0,-272.0,155.0,-40.4303,175.8697,1843438.0,5520529.0
8.34,1.75,4.77,3.42,6.0,6.0,104.0,-272.0,155.0,-40.4525,175.9068,1846502.0,5517958.0
8.34,1.75,4.77,3.42,6.0,6.0,107.0,-272.0,155.0,-40.4692,175.9346,1848800.0,5516030.0
8.34,1.75,4.77,3.42,6.0,6.0,111.0,-272.0,155.0,-40.4914,175.9717,1851864.0,5513458.0
8.34,1.75,4.77,3.42,6.0,6.0,114.0,-272.0,155.0,-40.508,175.9996,1854163.0,5511530.0
8.34,1.75,4.77,3.42,6.0,6.0,118.0,-272.0,155.0,-40.5302,176.0367,1857227.0,5508959.0
8.34,1.75,4.77,3.42,6.0,6.0,121.0,-272.0,155.0,-40.5469,176.0646,1859525.0,5507031.0
8.34,1.75,4.77,3.42,6.0,6.0,127.0,-272.0,155.0,-40.5801,176.1204,1864121.0,5503174.0
8.34,1.75,4.77,3.42,6.0,6.0,133.0,-272.0,155.0,-40.6133,176.1763,1868717.0,5499317.0
8.35,1.75,4.77,3.43,6.0,6.0,139.0,-272.0,155.0,-40.6465,176.2322,1873314.0,5495460.0
8.35,1.75,4.77,3.43,6.0,6.0,145.0,-272.0,155.0,-40.6797,176.2882,1877910.0,5491604.0
8.35,1.75,4.77,3.43,6.0,6.0,152.0,-272.0,155.0,-40.7183,176.3536,1883272.0,5487104.0
8.35,1.75,4.77,3.43,6.0,6.0,161.0,-272.0,155.0,-40.7679,176.4377,1890167.0,5481319.0
8.36,1.75,4.78,3.43,6.0,6.0,173.0,-272.0,155.0,-40.834,176.5501,1899359.0,5473606.0
8.36,1.75,4.78,3.43,6.0,6.0,187.0,-272.0,155.0,-40.9109,176.6816,1910084.0,5464607.0
8.37,1.75,4.78,3.43,6.0,6.0,201.0,-272.0,155.0,-40.9877,176.8133,1920808.0,5455608.0
8.37,1.75,4.78,3.43,6.0,6.0,216.0,-272.0,155.0,-41.0697,176.9548,1932299.0,5445966.0
8.37,1.75,4.78,3.43,6.0,6.0,233.0,-272.0,155.0,-41.1625,177.1155,1945322.0,5435038.0
8.37,1.75,4.78,3.43,6.0,6.0,250.0,-272.0,155.0,-41.2551,177.2767,1958345.0,5424111.0
8.37,1.75,4.78,3.43,6.0,6.0,266.0,-272.0,155.0,-41.3419,177.4288,1970601.0,5413826.0
8.38,1.75,4.79,3.43,6.0,6.0,283.0,-272.0,155.0,-41.4339,177.5909,1983624.0,5402899.0
8.38,1.75,4.79,3.43,6.0,6.0,300.0,-272.0,155.0,-41.5257,177.7534,1996647.0,5391972.0
8.38,1.75,4.79,3.43,6.0,6.0,316.0,-272.0,155.0,-41.6119,177.9068,2008904.0,5381687.0
8.39,1.75,4.79,3.44,6.0,6.0,333.0,-272.0,155.0,-41.7032,178.0702,2021926.0,5370760.0
8.39,1.75,4.79,3.44,6.0,6.0,350.0,-272.0,155.0,-41.7942,178.234,2034949.0,5359832.0
8.53,1.74,4.9,3.46,6.0,6.0,1200.0,-272.0,155.0,-45.9824,-172.9772,2686087.0,4813463.0
8.49,1.73,4.91,3.46,6.0,6.0,-1200.0,-253.0,155.0,-32.797,164.845,835367.0,6341598.0
8.32,1.73,4.81,3.42,6.0,6.0,-540.0,-253.0,155.0,-36.8541,170.0945,1340957.0,5917358.0
8.28,1.73,4.79,3.41,6.0,6.0,-400.0,-253.0,155.0,-37.6883,171.2784,1448203.0,5827368.0
8.27,1.73,4.78,3.41,6.0,6.0,-300.0,-253.0,155.0,-38.277,172.1403,1524807.0,5763089.0
8.23,1.73,4.76,3.4,6.0,6.0,-200.0,-253.0,155.0,-38.8595,173.0162,1601412.0,5698811.0
8.22,1.75,4.7,3.4,6.0,6.0,-151.0,-253.0,155.0,-39.1424,173.4506,1638948.0,5667314.0
8.24,1.75,4.71,3.4,6.0,6.0,-136.0,-253.0,155.0,-39.2287,173.5843,1650438.0,5657672.0
8.32,1.78,4.67,3.42,6.0,6.0,-121.0,-253.0,155.0,-39.3149,173.7183,1661929.0,5648030.0
8.5,1.77,4.8,3.46,3.06,3.98,-106.0,-253.0,155.0,-39.4008,173.8527,1673420.0,5638388.0
8.64,1.76,4.9,3.49,2.41,3.43,-96.0,-253.0,155.0,-39.4581,173.9424,1681080.0,5631961.0
8.76,1.75,5.0,3.51,2.13,3.1,-86.0,-253.0,155.0,-39.5152,174.0323,1688741.0,5625533.0
8.86,1.74,5.09,3.53,2.22,2.97,-76.0,-253.0,155.0,-39.5723,174.1223,1696401.0,5619105.0
8.69,1.72,5.05,3.5,2.23,3.22,-68.0,-253.0,155.0,-39.6179,174.1944,1702529.0,5613963.0
8.54,1.7,5.02,3.47,2.05,3.04,-61.0,-253.0,155.0,-39.6578,174.2576,1707892.0,5609463.0
8.43,1.69,4.99,3.44,2.18,3.07,-53.0,-253.0,155.0,-39.7033,174.3299,1714020.0,5604321.0
8.46,1.69,5.01,3.45,2.2,3.0,-46.0,-253.0,155.0,-39.7431,174.3933,1719382.0,5599821.0
8.46,1.71,4.95,3.45,2.24,3.1,-38.0,-253.0,155.0,-39.7886,174.4658,1725511.0,5594679.0
8.59,1.72,4.99,3.48,2.35,3.13,-31.0,-253.0,155.0,-39.8283,174.5293,1730873.0,5590179.0
8.72,1.73,5.04,3.5,2.39,3.09,-23.0,-253.0,155.0,-39.8736,174.6019,1737001.0,5585037.0
8.8,1.74,5.06,3.52,2.46,3.12,-16.0,-253.0,155.0,-39.9133,174.6656,1742364.0,5580538.0
8.8,1.74,5.06,3.52,2.51,3.23,-8.0,-253.0,155.0,-39.9585,174.7384,1748492.0,5575395.0
8.7,1.74,5.0,3.5,2.67,3.47,-1.0,-253.0,155.0,-39.9981,174.8022,1753854.0,5570896.0
8.57,1.74,4.93,3.47,2.97,3.79,7.0,-253.0,155.0,-40.0433,174.8753,1759983.0,5565753.0
8.52,1.74,4.89,3.46,3.29,4.11,14.0,-253.0,155.0,-40.0827,174.9392,1765345.0,5561254.0
8.48,1.75,4.85,3.45,3.6,4.28,22.0,-253.0,155.0,-40.1278,175.0124,1771473.0,5556112.0
8.49,1.75,4.85,3.46,4.04,4.33,29.0,-253.0,155.0,-40.1672,175.0766,1776836.0,5551612.0
8.48,1.75,4.85,3.45,4.31,6.0,37.0,-253.0,155.0,-40.2122,175.1499,1782964.0,5546470.0
8.47,1.75,4.84,3.45,5.28,6.0,41.0,-253.0,155.0,-40.2347,175.1867,1786028.0,5543899.0
8.46,1.75,4.83,3.45,6.0,6.0,44.0,-253.0,155.0,-40.2515,175.2142,1788326.0,5541970.0
8.44,1.75,4.82,3.45,6.0,6.0,48.0,-253.0,155.0,-40.274,175.251,1791391.0,5539399.0
8.42,1.75,4.81,3.44,6.0,6.0,51.0,-253.0,155.0,-40.2908,175.2786,1793689.0,5537471.0
8.4,1.75,4.8,3.44,6.0,6.0,55.0,-253.0,155.0,-40.3132,175.3154,1796753.0,5534900.0
8.39,1.75,4.79,3.44,6.0,6.0,58.0,-253.0,155.0,-40.3301,175.343,1799051.0,5532971.0
8.37,1.75,4.78,3.43,6.0,6.0,62.0,-253.0,155.0,-40.3525,175.3799,1802115.0,5530400.0
8.36,1.75,4.78,3.43,6.0,6.0,65.0,-253.0,155.0,-40.3693,175.4075,1804413.0,5528472.0
8.36,1.75,4.78,3.43,6.0,6.0,69.0,-253.0,155.0,-40.3917,175.4444,1807478.0,5525901.0
8.36,1.75,4.78,3.43,6.0,6.0,72.0,-253.0,155.0,-40.4084,175.4721,1809776.0,5523972.0
8.35,1.75,4.77,3.43,6.0,6.0,76.0,-253.0,155.0,-40.4308,175.5091,1812840.0,5521401.0
8.35,1.75,4.77,3.43,6.0,6.0,79.0,-253.0,155.0,-40.4476,175.5368,1815138.0,5519473.0
8.35,1.75,4.77,3.43,6.0,6.0,83.0,-253.0,155.0,-40.4699,175.5738,1818202.0,5516902.0
8.35,1.75,4.77,3.43,6.0,6.0,86.0,-253.0,155.0,-40.4867,175.6015,1820500.0,5514973.0
8.34,1.75,4.77,3.42,6.0,6.0,90.0,-253.0,155.0,-40.509,175.6385,1823565.0,5512402.0
8.34,1.75,4.77,3.42,6.0,6.0,93.0,-253.0,155.0,-40.5257,175.6663,1825863.0,5510474.0
8.34,1.75,4.77,3.42,6.0,6.0,97.0,-253.0,155.0,-40.548,175.7034,1828927.0,5507903.0
8.34,1.75,4.77,3.42,6.0,6.0,100.0,-253.0,155.0,-40.5647,175.7312,1831225.0,5505974.0
8.34,1.75,4.77,3.42,6.0,6.0,104.0,-253.0,155.0,-40.587,175.7683,1834289.0,5503403.0
8.34,1.75,4.77,3.42,6.0,6.0,107.0,-253.0,155.0,-40.6037,175.7962,1836587.0,5501475.0
8.34,1.75,4.77,3.42,6.0,6.0,111.0,-253.0,155.0,-40.626,175.8333,1839651.0,5498904.0
8.34,1.75,4.77,3.42,6.0,6.0,114.0,-253.0,155.0,-40.6426,175.8612,1841950.0,5496975.0
8.34,1.75,4.77,3.42,6.0,6.0,118.0,-253.0,155.0,-40.6649,175.8984,1845014.0,5494404.0
8.34,1.75,4.77,3.42,6.0,6.0,121.0,-253.0,155.0,-40.6815,175.9263,1847312.0,5492476.0
8.34,1.75,4.77,3.42,6.0,6.0,127.0,-253.0,155.0,-40.7148,175.9821,1851908.0,5488619.0
8.34,1.75,4.77,3.42,6.0,6.0,133.0,-253.0,155.0,-40.7481,176.0381,1856504.0,5484762.0
8.35,1.75,4.77,3.43,6.0,6.0,139.0,-253.0,155.0,-40.7814,176.094,1861101.0,5480906.0
8.35,1.75,4.77,3.43,6.0,6.0,145.0,-253.0,155.0,-40.8146,176.1501,1865697.0,5477049.0
8.35,1.75,4.77,3.43,6.0,6.0,152.0,-253.0,155.0,-40.8533,176.2155,1871059.0,5472549.0
8.35,1.75,4.77,3.43,6.0,6.0,161.0,-253.0,155.0,-40.903,176.2998,1877954.0,5466764.0
8.36,1.75,4.78,3.43,6.0,6.0,173.0,-253.0,155.0,-40.9692,176.4123,1887146.0,5459051.0
8.36,1.75,4.78,3.43,6.0,6.0,187.0,-253.0,155.0,-41.0463,176.5438,1897871.0,5450052.0
8.37,1.75,4.78,3.43,6.0,6.0,201.0,-253.0,155.0,-41.1232,176.6757,1908595.0,5441053.0
8.37,1.75,4.78,3.43,6.0,6.0,216.0,-253.0,155.0,-41.2054,176.8173,1920086.0,5431411.0
8.37,1.75,4.78,3.43,6.0,6.0,233.0,-253.0,155.0,-41.2984,176.9782,1933109.0,5420483.0
8.37,1.75,4.78,3.43,6.0,6.0,250.0,-253.0,155.0,-41.3911,177.1396,1946132.0,5409556.0
8.37,1.75,4.78,3.43,6.0,6.0,266.0,-253.0,155.0,-41.4782,177.2919,1958388.0,5399272.0
8.38,1.75,4.79,3.43,6.0,6.0,283.0,-253.0,155.0,-41.5704,177.4541,1971411.0,5388344.0
8.38,1.75,4.79,3.43,6.0,6.0,300.0,-253.0,155.0,-41.6624,177.6169,1984434.0,5377417.0
8.38,1.75,4.79,3.43,6.0,6.0,316.0,-253.0,155.0,-41.7487,177.7704,1996691.0,5367132.0
8.39,1.75,4.79,3.44,6.0,6.0,333.0,-253.0,155.0,-41.8402,177.934,2009713.0,5356205.0
8.39,1.75,4.79,3.44,6.0,6.0,350.0,-253.0,155.0,-41.9314,178.098,2022736.0,5345277.0
8.53,1.74,4.9,3.46,6.0,6.0,1200.0,-253.0,155.0,-46.1281,-173.0977,2673874.0,4798908.0
8.49,1.73,4.91,3.46,6.0,6.0,-1200.0,-228.0,155.0,-32.9567,164.659,819297.0,6322447.0
8.32,1.73,4.81,3.42,6.0,6.0,-540.0,-228.0,155.0,-37.022,169.9076,1324887.0,5898207.0
8.28,1.73,4.79,3.41,6.0,6.0,-400.0,-228.0,155.0,-37.858,171.0918,1432133.0,5808217.0
8.26,1.73,4.77,3.41,6.0,6.0,-300.0,-228.0,155.0,-38.4481,171.9541,1508737.0,5743938.0
8.23,1.73,4.76,3.4,6.0,6.0,-200.0,-228.0,155.0,-39.0319,172.8306,1585342.0,5679659.0
8.2,1.75,4.69,3.4,6.0,6.0,-151.0,-228.0,155.0,-39.3156,173.2654,1622878.0,5648163.0
8.24,1.75,4.71,3.4,6.0,6.0,-136.0,-228.0,155.0,-39.4021,173.3991,1634369.0,5638521.0
8.37,1.78,4.7,3.43,6.0,6.0,-121.0,-228.0,155.0,-39.4884,173.5332,1645859.0,5628879.0
8.6,1.78,4.83,3.48,2.94,4.19,-106.0,-228.0,155.0,-39.5746,173.6677,1657350.0,5619237.0
8.83,1.77,5.0,3.53,2.4,3.56,-96.0,-228.0,155.0,-39.632,173.7575,1665011.0,5612810.0
8.97,1.75,5.12,3.57,2.09,3.09,-86.0,-228.0,155.0,-39.6893,173.8475,1672671.0,5606382.0
9.03,1.74,5.19,3.59,2.02,2.77,-76.0,-228.0,155.0,-39.7465,173.9376,1680331.0,5599954.0
8.82,1.72,5.13,3.53,2.0,2.86,-68.0,-228.0,155.0,-39.7922,174.0098,1686460.0,5594811.0
8.59,1.72,4.99,3.48,1.95,2.88,-61.0,-228.0,155.0,-39.8322,174.073,1691822.0,5590312.0
8.57,1.73,4.95,3.47,1.93,2.71,-53.0,-228.0,155.0,-39.8778,174.1454,1697950.0,5585170.0
8.4,1.75,4.8,3.44,2.01,2.69,-46.0,-228.0,155.0,-39.9177,174.2088,1703313.0,5580670.0
8.49,1.77,4.8,3.46,2.09,2.83,-38.0,-228.0,155.0,-39.9633,174.2813,1709441.0,5575528.0
8.65,1.79,4.83,3.49,2.15,2.91,-31.0,-228.0,155.0,-40.0031,174.3449,1714803.0,5571028.0
8.85,1.79,4.94,3.53,2.21,2.91,-23.0,-228.0,155.0,-40.0486,174.4176,1720932.0,5565886.0
8.93,1.81,4.93,3.55,2.22,2.91,-16.0,-228.0,155.0,-40.0883,174.4814,1726294.0,5561387.0
8.94,1.81,4.94,3.55,2.27,3.01,-8.0,-228.0,155.0,-40.1337,174.5543,1732422.0,5556244.0
8.88,1.8,4.93,3.54,2.36,3.27,-1.0,-228.0,155.0,-40.1733,174.6181,1737785.0,5551745.0
8.8,1.79,4.92,3.52,2.56,3.53,7.0,-228.0,155.0,-40.2186,174.6913,1743913.0,5546602.0
8.73,1.77,4.93,3.51,2.81,3.79,14.0,-228.0,155.0,-40.2582,174.7553,1749275.0,5542103.0
8.64,1.76,4.9,3.49,3.05,4.1,22.0,-228.0,155.0,-40.3034,174.8286,1755404.0,5536961.0
8.57,1.76,4.87,3.47,3.41,4.3,29.0,-228.0,155.0,-40.3429,174.8928,1760766.0,5532461.0
8.5,1.75,4.85,3.46,3.93,6.0,37.0,-228.0,155.0,-40.388,174.9662,1766894.0,5527319.0
8.47,1.75,4.84,3.45,4.14,6.0,41.0,-228.0,155.0,-40.4105,175.003,1769959.0,5524748.0
8.45,1.75,4.83,3.45,4.3,6.0,44.0,-228.0,155.0,-40.4274,175.0306,1772257.0,5522819.0
8.43,1.75,4.82,3.44,5.27,6.0,48.0,-228.0,155.0,-40.4499,175.0674,1775321.0,5520248.0
8.42,1.75,4.81,3.44,6.0,6.0,51.0,-228.0,155.0,-40.4668,175.095,1777619.0,5518320.0
8.4,1.75,4.8,3.44,6.0,6.0,55.0,-228.0,155.0,-40.4893,175.1319,1780683.0,5515749.0
8.39,1.75,4.79,3.44,6.0,6.0,58.0,-228.0,155.0,-40.5062,175.1595,1782981.0,5513820.0
8.37,1.75,4.78,3.43,6.0,6.0,62.0,-228.0,155.0,-40.5286,175.1964,1786046.0,5511249.0
8.36,1.75,4.78,3.43,6.0,6.0,65.0,-228.0,155.0,-40.5455,175.2241,1788344.0,5509321.0
8.36,1.75,4.78,3.43,6.0,6.0,69.0,-228.0,155.0,-40.5679,175.261,1791408.0,5506750.0
8.36,1.75,4.78,3.43,6.0,6.0,72.0,-228.0,155.0,-40.5847,175.2887,1793706.0,5504821.0
8.35,1.75,4.77,3.43,6.0,6.0,76.0,-228.0,155.0,-40.6072,175.3257,1796770.0,5502250.0
8.35,1.75,4.77,3.43,6.0,6.0,79.0,-228.0,155.0,-40.624,175.3535,1799068.0,5500322.0
8.35,1.75,4.77,3.43,6.0,6.0,83.0,-228.0,155.0,-40.6464,175.3905,1802133.0,5497751.0
8.35,1.75,4.77,3.43,6.0,6.0,86.0,-228.0,155.0,-40.6632,175.4183,1804431.0,5495822.0
8.34,1.75,4.77,3.42,6.0,6.0,90.0,-228.0,155.0,-40.6855,175.4553,1807495.0,5493251.0
8.34,1.75,4.77,3.42,6.0,6.0,93.0,-228.0,155.0,-40.7023,175.4832,1809793.0,5491323.0
8.34,1.75,4.77,3.42,6.0,6.0,97.0,-228.0,155.0,-40.7247,175.5203,1812857.0,5488752.0
8.34,1.75,4.77,3.42,6.0,6.0,100.0,-228.0,155.0,-40.7414,175.5481,1815155.0,5486823.0
8.34,1.75,4.77,3.42,6.0,6.0,104.0,-228.0,155.0,-40.7637,175.5853,1818219.0,5484252.0
8.34,1.75,4.77,3.42,6.0,6.0,107.0,-228.0,155.0,-40.7805,175.6131,1820518.0,5482324.0
8.34,1.75,4.77,3.42,6.0,6.0,111.0,-228.0,155.0,-40.8028,175.6503,1823582.0,5479752.0
8.34,1.75,4.77,3.42,6.0,6.0,114.0,-228.0,155.0,-40.8195,175.6783,1825880.0,5477824.0
8.34,1.75,4.77,3.42,6.0,6.0,118.0,-228.0,155.0,-40.8418,175.7155,1828944.0,5475253.0
8.34,1.75,4.77,3.42,6.0,6.0,121.0,-228.0,155.0,-40.8585,175.7434,1831242.0,5473325.0
8.34,1.75,4.77,3.42,6.0,6.0,127.0,-228.0,155.0,-40.8919,175.7994,1835838.0,5469468.0
8.34,1.75,4.77,3.42,6.0,6.0,133.0,-228.0,155.0,-40.9253,175.8554,1840435.0,5465611.0
8.35,1.75,4.77,3.43,6.0,6.0,139.0,-228.0,155.0,-40.9586,175.9114,1845031.0,5461754.0
8.35,1.75,4.77,3.43,6.0,6.0,145.0,-228.0,155.0,-40.9919,175.9675,1849627.0,5457898.0
8.35,1.75,4.77,3.43,6.0,6.0,152.0,-228.0,155.0,-41.0307,176.033,1854990.0,5453398.0
8.35,1.75,4.77,3.43,6.0,6.0,161.0,-228.0,155.0,-41.0806,176.1174,1861884.0,5447613.0
