Vp,Vp/Vs,Vs,Density,SF_Vp,SF_Vp/Vs,x(km),y(km),Depth(km_BSL),Latitude,Longitude,x_nztm,y_nztm
8.08,1.73,4.67,3.37,6.0,6.0,170.0,-70.0,34.0,-42.2472,175.0268,1767218.0,5320793.0
8.02,1.73,4.64,3.36,6.0,6.0,200.0,-70.0,34.0,-42.4154,175.3115,1790199.0,5301509.0
7.85,1.73,4.54,3.31,6.0,6.0,250.0,-70.0,34.0,-42.6942,175.7894,1828501.0,5269370.0
7.73,1.73,4.47,3.27,6.0,6.0,300.0,-70.0,34.0,-42.9709,176.2715,1866804.0,5237231.0
7.62,1.73,4.4,3.24,6.0,6.0,350.0,-70.0,34.0,-43.2453,176.7579,1905106.0,5205091.0
8.1,1.73,4.68,3.37,6.0,6.0,1200.0,-70.0,34.0,-47.5289,-174.2899,2556244.0,4658722.0
7.75,1.73,4.48,3.28,6.0,6.0,-1200.0,-60.0,34.0,-34.0198,163.3916,711309.0,6193752.0
7.75,1.73,4.48,3.28,6.0,6.0,-540.0,-60.0,34.0,-38.1409,168.6292,1216898.0,5769512.0
7.75,1.73,4.48,3.28,6.0,6.0,-400.0,-60.0,34.0,-38.9898,169.8152,1324145.0,5679521.0
7.75,1.73,4.48,3.28,6.0,6.0,-300.0,-60.0,34.0,-39.5894,170.6797,1400749.0,5615243.0
7.75,1.73,4.48,3.28,6.0,6.0,-200.0,-60.0,34.0,-40.1827,171.5594,1477354.0,5550964.0
7.75,1.74,4.45,3.28,6.0,6.0,-151.0,-60.0,34.0,-40.4711,171.996,1514890.0,5519467.0
7.38,1.74,4.24,3.18,6.0,6.0,-136.0,-60.0,34.0,-40.559,172.1304,1526380.0,5509826.0
7.32,1.74,4.21,3.16,6.0,6.0,-121.0,-60.0,34.0,-40.6468,172.2652,1537871.0,5500184.0
7.32,1.74,4.21,3.16,6.0,6.0,-106.0,-60.0,34.0,-40.7345,172.4003,1549362.0,5490542.0
7.34,1.71,4.29,3.17,6.0,6.0,-91.0,-60.0,34.0,-40.822,172.5358,1560852.0,5480900.0
7.41,1.71,4.33,3.18,6.0,6.0,-76.0,-60.0,34.0,-40.9093,172.6716,1572343.0,5471258.0
7.41,1.72,4.32,3.18,6.0,6.0,-68.0,-60.0,34.0,-40.9558,172.7442,1578471.0,5466116.0
7.36,1.72,4.28,3.17,6.0,6.0,-61.0,-60.0,34.0,-40.9965,172.8078,1583834.0,5461616.0
7.28,1.73,4.21,3.15,6.0,6.0,-53.0,-60.0,34.0,-41.0429,172.8805,1589962.0,5456474.0
7.24,1.74,4.17,3.14,6.0,6.0,-46.0,-60.0,34.0,-41.0835,172.9443,1595324.0,5451975.0
7.11,1.74,4.1,3.1,6.0,6.0,-38.0,-60.0,34.0,-41.1298,173.0173,1601453.0,5446832.0
6.99,1.74,4.03,3.07,6.0,6.0,-31.0,-60.0,34.0,-41.1703,173.0812,1606815.0,5442333.0
7.1,1.76,4.03,3.1,6.0,6.0,-23.0,-60.0,34.0,-41.2166,173.1544,1612943.0,5437191.0
7.27,1.78,4.07,3.15,6.0,6.0,-16.0,-60.0,34.0,-41.257,173.2185,1618306.0,5432691.0
7.18,1.79,4.0,3.12,6.0,6.0,-8.0,-60.0,34.0,-41.3031,173.2918,1624434.0,5427549.0
7.17,1.82,3.94,3.12,6.0,6.0,-1.0,-60.0,34.0,-41.3435,173.3561,1629796.0,5423049.0
7.22,1.79,4.03,3.13,6.0,6.0,7.0,-60.0,34.0,-41.3896,173.4297,1635925.0,5417907.0
7.27,1.77,4.12,3.15,6.0,6.0,14.0,-60.0,34.0,-41.4298,173.4941,1641287.0,5413407.0
7.38,1.75,4.21,3.18,6.0,6.0,22.0,-60.0,34.0,-41.4758,173.5678,1647415.0,5408265.0
7.44,1.75,4.26,3.19,6.0,6.0,29.0,-60.0,34.0,-41.516,173.6324,1652778.0,5403766.0
7.2,1.76,4.1,3.13,6.0,6.0,37.0,-60.0,34.0,-41.5619,173.7064,1658906.0,5398623.0
7.07,1.77,4.0,3.09,6.0,6.0,41.0,-60.0,34.0,-41.5848,173.7434,1661970.0,5396052.0
7.04,1.77,3.97,3.08,6.0,6.0,44.0,-60.0,34.0,-41.602,173.7712,1664268.0,5394124.0
7.09,1.78,3.98,3.1,6.0,6.0,48.0,-60.0,34.0,-41.6249,173.8082,1667333.0,5391553.0
7.17,1.78,4.02,3.12,6.0,6.0,51.0,-60.0,34.0,-41.6421,173.836,1669631.0,5389624.0
7.3,1.78,4.09,3.15,6.0,6.0,55.0,-60.0,34.0,-41.665,173.8731,1672695.0,5387053.0
7.39,1.78,4.15,3.18,6.0,6.0,58.0,-60.0,34.0,-41.6821,173.901,1674993.0,5385125.0
7.45,1.77,4.21,3.2,6.0,6.0,62.0,-60.0,34.0,-41.705,173.9381,1678057.0,5382554.0
7.47,1.76,4.25,3.2,6.0,6.0,65.0,-60.0,34.0,-41.7221,173.966,1680355.0,5380625.0
7.45,1.74,4.28,3.2,6.0,6.0,69.0,-60.0,34.0,-41.745,174.0032,1683420.0,5378054.0
7.47,1.73,4.31,3.2,6.0,6.0,72.0,-60.0,34.0,-41.7621,174.0311,1685718.0,5376126.0
7.6,1.73,4.4,3.24,6.0,6.0,76.0,-60.0,34.0,-41.7849,174.0684,1688782.0,5373555.0
7.75,1.73,4.49,3.28,6.0,6.0,79.0,-60.0,34.0,-41.802,174.0963,1691080.0,5371626.0
7.96,1.72,4.62,3.34,6.0,6.0,83.0,-60.0,34.0,-41.8248,174.1336,1694144.0,5369055.0
8.07,1.72,4.68,3.37,6.0,6.0,86.0,-60.0,34.0,-41.8419,174.1616,1696442.0,5367127.0
8.13,1.72,4.73,3.38,6.0,6.0,90.0,-60.0,34.0,-41.8647,174.1989,1699506.0,5364556.0
8.12,1.72,4.73,3.38,6.0,6.0,93.0,-60.0,34.0,-41.8817,174.2269,1701805.0,5362627.0
8.05,1.71,4.7,3.36,6.0,6.0,97.0,-60.0,34.0,-41.9045,174.2643,1704869.0,5360056.0
7.93,1.71,4.63,3.33,6.0,6.0,100.0,-60.0,34.0,-41.9215,174.2923,1707167.0,5358128.0
7.79,1.71,4.55,3.29,6.0,6.0,104.0,-60.0,34.0,-41.9443,174.3298,1710231.0,5355557.0
7.76,1.71,4.53,3.28,6.0,6.0,107.0,-60.0,34.0,-41.9613,174.3578,1712529.0,5353628.0
7.85,1.72,4.57,3.31,6.0,6.0,111.0,-60.0,34.0,-41.984,174.3953,1715593.0,5351057.0
7.94,1.72,4.61,3.33,6.0,6.0,114.0,-60.0,34.0,-42.001,174.4234,1717892.0,5349129.0
8.03,1.73,4.65,3.36,6.0,6.0,118.0,-60.0,34.0,-42.0237,174.461,1720956.0,5346557.0
8.07,1.73,4.66,3.37,6.0,6.0,121.0,-60.0,34.0,-42.0407,174.4891,1723254.0,5344629.0
8.07,1.73,4.66,3.37,6.0,6.0,127.0,-60.0,34.0,-42.0747,174.5455,1727850.0,5340772.0
8.07,1.73,4.66,3.37,6.0,6.0,130.0,-60.0,34.0,-42.0917,174.5737,1730148.0,5338844.0
8.07,1.73,4.66,3.37,6.0,6.0,141.0,-60.0,34.0,-42.1539,174.6772,1738575.0,5331773.0
8.07,1.73,4.66,3.37,6.0,6.0,144.0,-60.0,34.0,-42.1709,174.7055,1740873.0,5329845.0
8.08,1.73,4.67,3.37,6.0,6.0,153.0,-60.0,34.0,-42.2217,174.7904,1747767.0,5324060.0
8.08,1.73,4.67,3.37,6.0,6.0,157.0,-60.0,34.0,-42.2442,174.8281,1750831.0,5321489.0
8.08,1.73,4.67,3.37,6.0,6.0,170.0,-60.0,34.0,-42.3175,174.9511,1760790.0,5313133.0
8.01,1.73,4.63,3.35,6.0,6.0,200.0,-60.0,34.0,-42.4859,175.2359,1783771.0,5293849.0
7.82,1.73,4.52,3.3,6.0,6.0,250.0,-60.0,34.0,-42.765,175.714,1822074.0,5261710.0
7.7,1.73,4.45,3.27,6.0,6.0,300.0,-60.0,34.0,-43.042,176.1964,1860376.0,5229570.0
7.59,1.73,4.39,3.24,6.0,6.0,350.0,-60.0,34.0,-43.3167,176.6831,1898678.0,5197431.0
8.1,1.73,4.68,3.37,6.0,6.0,1200.0,-60.0,34.0,-47.6053,-174.3568,2549816.0,4651061.0
7.75,1.73,4.48,3.28,6.0,6.0,-1200.0,-50.0,34.0,-34.0825,163.3151,704881.0,6186091.0
7.75,1.73,4.48,3.28,6.0,6.0,-540.0,-50.0,34.0,-38.207,168.5519,1210471.0,5761851.0
7.75,1.73,4.48,3.28,6.0,6.0,-400.0,-50.0,34.0,-39.0567,169.7379,1317717.0,5671861.0
7.75,1.73,4.48,3.28,6.0,6.0,-300.0,-50.0,34.0,-39.6568,170.6026,1394321.0,5607582.0
7.75,1.73,4.48,3.28,6.0,6.0,-200.0,-50.0,34.0,-40.2508,171.4823,1470926.0,5543304.0
7.75,1.74,4.45,3.28,6.0,6.0,-151.0,-50.0,34.0,-40.5394,171.9191,1508462.0,5511807.0
7.38,1.74,4.24,3.18,6.0,6.0,-136.0,-50.0,34.0,-40.6275,172.0535,1519953.0,5502165.0
7.32,1.74,4.21,3.16,6.0,6.0,-121.0,-50.0,34.0,-40.7153,172.1883,1531443.0,5492523.0
7.32,1.74,4.21,3.16,6.0,6.0,-106.0,-50.0,34.0,-40.8031,172.3235,1542934.0,5482881.0
7.09,1.75,4.06,3.1,6.0,6.0,-91.0,-50.0,34.0,-40.8906,172.459,1554425.0,5473240.0
7.28,1.71,4.26,3.15,6.0,6.0,-76.0,-50.0,34.0,-40.9781,172.5948,1565915.0,5463598.0
7.52,1.73,4.36,3.22,6.0,6.0,-68.0,-50.0,34.0,-41.0246,172.6674,1572044.0,5458456.0
7.41,1.74,4.27,3.18,6.0,6.0,-61.0,-50.0,34.0,-41.0653,172.731,1577406.0,5453956.0
7.32,1.74,4.22,3.16,6.0,6.0,-53.0,-50.0,34.0,-41.1118,172.8038,1583534.0,5448814.0
7.31,1.75,4.19,3.16,6.0,6.0,-46.0,-50.0,34.0,-41.1524,172.8676,1588897.0,5444314.0
7.23,1.74,4.16,3.13,6.0,6.0,-38.0,-50.0,34.0,-41.1988,172.9406,1595025.0,5439172.0
7.08,1.74,4.07,3.09,6.0,6.0,-31.0,-50.0,34.0,-41.2393,173.0046,1600387.0,5434672.0
7.14,1.75,4.07,3.11,6.0,6.0,-23.0,-50.0,34.0,-41.2856,173.0778,1606516.0,5429530.0
7.05,1.77,3.98,3.08,6.0,6.0,-16.0,-50.0,34.0,-41.3261,173.1419,1611878.0,5425031.0
7.12,1.8,3.94,3.1,6.0,6.0,-8.0,-50.0,34.0,-41.3723,173.2153,1618006.0,5419888.0
7.19,1.83,3.93,3.12,6.0,6.0,-1.0,-50.0,34.0,-41.4127,173.2796,1623369.0,5415389.0
7.19,1.79,4.03,3.12,6.0,6.0,7.0,-50.0,34.0,-41.4588,173.3531,1629497.0,5410246.0
7.43,1.76,4.22,3.19,6.0,6.0,14.0,-50.0,34.0,-41.4991,173.4176,1634859.0,5405747.0
7.36,1.74,4.23,3.17,6.0,6.0,22.0,-50.0,34.0,-41.5452,173.4914,1640988.0,5400605.0
7.27,1.74,4.18,3.15,6.0,6.0,29.0,-50.0,34.0,-41.5854,173.556,1646350.0,5396105.0
7.11,1.76,4.05,3.1,6.0,6.0,37.0,-50.0,34.0,-41.6313,173.63,1652478.0,5390963.0
7.04,1.77,3.98,3.08,6.0,6.0,41.0,-50.0,34.0,-41.6543,173.667,1655542.0,5388392.0
7.03,1.78,3.95,3.08,6.0,6.0,44.0,-50.0,34.0,-41.6715,173.6948,1657841.0,5386463.0
7.12,1.79,3.99,3.1,6.0,6.0,48.0,-50.0,34.0,-41.6944,173.7319,1660905.0,5383892.0
7.2,1.78,4.03,3.13,6.0,6.0,51.0,-50.0,34.0,-41.7116,173.7597,1663203.0,5381964.0
7.31,1.78,4.12,3.16,6.0,6.0,55.0,-50.0,34.0,-41.7345,173.7968,1666267.0,5379393.0
7.36,1.77,4.16,3.17,6.0,6.0,58.0,-50.0,34.0,-41.7517,173.8246,1668565.0,5377464.0
7.38,1.76,4.2,3.18,6.0,6.0,62.0,-50.0,34.0,-41.7746,173.8618,1671629.0,5374893.0
7.38,1.75,4.22,3.18,6.0,6.0,65.0,-50.0,34.0,-41.7917,173.8897,1673928.0,5372965.0
7.35,1.74,4.22,3.17,6.0,6.0,69.0,-50.0,34.0,-41.8146,173.9269,1676992.0,5370394.0
7.38,1.74,4.24,3.18,6.0,6.0,72.0,-50.0,34.0,-41.8317,173.9548,1679290.0,5368465.0
7.51,1.74,4.32,3.21,6.0,6.0,76.0,-50.0,34.0,-41.8546,173.9921,1682354.0,5365894.0
7.66,1.74,4.41,3.25,6.0,6.0,79.0,-50.0,34.0,-41.8717,174.02,1684652.0,5363966.0
7.86,1.74,4.53,3.31,6.0,6.0,83.0,-50.0,34.0,-41.8945,174.0573,1687716.0,5361395.0
7.97,1.73,4.6,3.34,6.0,6.0,86.0,-50.0,34.0,-41.9116,174.0853,1690014.0,5359466.0
8.03,1.73,4.65,3.36,6.0,6.0,90.0,-50.0,34.0,-41.9344,174.1227,1693079.0,5356895.0
8.04,1.72,4.66,3.36,6.0,6.0,93.0,-50.0,34.0,-41.9515,174.1507,1695377.0,5354967.0
8.0,1.72,4.65,3.35,6.0,6.0,97.0,-50.0,34.0,-41.9743,174.1881,1698441.0,5352396.0
7.93,1.72,4.62,3.33,6.0,6.0,100.0,-50.0,34.0,-41.9914,174.2162,1700739.0,5350467.0
7.86,1.72,4.58,3.31,6.0,6.0,104.0,-50.0,34.0,-42.0141,174.2536,1703803.0,5347896.0
7.85,1.72,4.57,3.31,6.0,6.0,107.0,-50.0,34.0,-42.0312,174.2817,1706101.0,5345968.0
7.92,1.72,4.6,3.33,6.0,6.0,111.0,-50.0,34.0,-42.0539,174.3192,1709166.0,5343397.0
7.99,1.73,4.63,3.35,6.0,6.0,114.0,-50.0,34.0,-42.071,174.3473,1711464.0,5341468.0
8.07,1.73,4.67,3.37,6.0,6.0,118.0,-50.0,34.0,-42.0937,174.3848,1714528.0,5338897.0
8.1,1.73,4.68,3.37,6.0,6.0,121.0,-50.0,34.0,-42.1107,174.413,1716826.0,5336969.0
8.1,1.73,4.68,3.37,6.0,6.0,127.0,-50.0,34.0,-42.1447,174.4694,1721422.0,5333112.0
8.1,1.73,4.68,3.37,6.0,6.0,130.0,-50.0,34.0,-42.1617,174.4976,1723720.0,5331184.0
8.1,1.73,4.68,3.37,6.0,6.0,141.0,-50.0,34.0,-42.224,174.6012,1732147.0,5324113.0
8.1,1.73,4.68,3.37,6.0,6.0,144.0,-50.0,34.0,-42.241,174.6294,1734445.0,5322185.0
8.09,1.73,4.68,3.37,6.0,6.0,153.0,-50.0,34.0,-42.2918,174.7144,1741339.0,5316399.0
8.09,1.73,4.68,3.37,6.0,6.0,157.0,-50.0,34.0,-42.3144,174.7522,1744404.0,5313828.0
8.08,1.73,4.67,3.37,6.0,6.0,170.0,-50.0,34.0,-42.3877,174.8752,1754362.0,5305472.0
7.99,1.73,4.62,3.35,6.0,6.0,200.0,-50.0,34.0,-42.5564,175.1602,1777344.0,5286188.0
7.8,1.73,4.51,3.29,6.0,6.0,250.0,-50.0,34.0,-42.8358,175.6385,1815646.0,5254049.0
7.68,1.73,4.44,3.26,6.0,6.0,300.0,-50.0,34.0,-43.113,176.1211,1853948.0,5221910.0
7.56,1.73,4.37,3.23,6.0,6.0,350.0,-50.0,34.0,-43.3881,176.608,1892250.0,5189770.0
8.1,1.73,4.68,3.37,6.0,6.0,1200.0,-50.0,34.0,-47.6817,-174.4238,2543388.0,4643401.0
7.75,1.73,4.48,3.28,6.0,6.0,-1200.0,-40.0,34.0,-34.1451,163.2386,698453.0,6178431.0
7.75,1.73,4.48,3.28,6.0,6.0,-540.0,-40.0,34.0,-38.2731,168.4745,1204043.0,5754191.0
7.75,1.73,4.48,3.28,6.0,6.0,-400.0,-40.0,34.0,-39.1235,169.6605,1311289.0,5664201.0
7.75,1.73,4.48,3.28,6.0,6.0,-300.0,-40.0,34.0,-39.7242,170.5252,1387893.0,5599922.0
7.75,1.73,4.48,3.28,6.0,6.0,-200.0,-40.0,34.0,-40.3187,171.4052,1464498.0,5535643.0
7.75,1.74,4.45,3.28,6.0,6.0,-151.0,-40.0,34.0,-40.6077,171.842,1502034.0,5504146.0
7.38,1.74,4.24,3.18,6.0,6.0,-136.0,-40.0,34.0,-40.6958,171.9765,1513525.0,5494505.0
7.32,1.74,4.21,3.16,6.0,6.0,-121.0,-40.0,34.0,-40.7838,172.1113,1525015.0,5484863.0
7.32,1.74,4.21,3.16,6.0,6.0,-106.0,-40.0,34.0,-40.8716,172.2465,1536506.0,5475221.0
7.12,1.74,4.09,3.1,6.0,6.0,-91.0,-40.0,34.0,-40.9593,172.382,1547997.0,5465579.0
7.18,1.72,4.17,3.12,6.0,6.0,-76.0,-40.0,34.0,-41.0468,172.5179,1559487.0,5455937.0
7.32,1.74,4.22,3.16,6.0,6.0,-68.0,-40.0,34.0,-41.0934,172.5906,1565616.0,5450795.0
7.4,1.75,4.24,3.18,6.0,6.0,-61.0,-40.0,34.0,-41.1341,172.6542,1570978.0,5446296.0
7.36,1.75,4.21,3.17,6.0,6.0,-53.0,-40.0,34.0,-41.1806,172.727,1577106.0,5441153.0
7.32,1.75,4.17,3.16,6.0,6.0,-46.0,-40.0,34.0,-41.2213,172.7908,1582469.0,5436654.0
7.31,1.75,4.19,3.16,6.0,6.0,-38.0,-40.0,34.0,-41.2677,172.8638,1588597.0,5431511.0
7.13,1.74,4.1,3.11,6.0,6.0,-31.0,-40.0,34.0,-41.3083,172.9278,1593959.0,5427012.0
6.99,1.76,3.97,3.07,6.0,6.0,-23.0,-40.0,34.0,-41.3547,173.001,1600088.0,5421870.0
7.19,1.77,4.06,3.12,6.0,6.0,-16.0,-40.0,34.0,-41.3952,173.0652,1605450.0,5417370.0
7.23,1.78,4.05,3.13,6.0,6.0,-8.0,-40.0,34.0,-41.4414,173.1386,1611578.0,5412228.0
7.06,1.82,3.89,3.09,6.0,6.0,-1.0,-40.0,34.0,-41.4819,173.2029,1616941.0,5407728.0
7.08,1.78,3.98,3.09,6.0,6.0,7.0,-40.0,34.0,-41.528,173.2765,1623069.0,5402586.0
7.24,1.76,4.11,3.14,6.0,6.0,14.0,-40.0,34.0,-41.5684,173.341,1628431.0,5398087.0
7.12,1.74,4.09,3.1,6.0,6.0,22.0,-40.0,34.0,-41.6145,173.4148,1634560.0,5392944.0
6.98,1.74,4.02,3.06,6.0,6.0,29.0,-40.0,34.0,-41.6547,173.4794,1639922.0,5388445.0
6.77,1.76,3.84,3.0,6.0,6.0,37.0,-40.0,34.0,-41.7007,173.5534,1646050.0,5383302.0
6.77,1.78,3.81,3.0,6.0,6.0,41.0,-40.0,34.0,-41.7237,173.5904,1649115.0,5380731.0
6.85,1.78,3.84,3.02,6.0,6.0,44.0,-40.0,34.0,-41.7409,173.6182,1651413.0,5378803.0
7.02,1.78,3.94,3.08,6.0,6.0,48.0,-40.0,34.0,-41.7639,173.6553,1654477.0,5376232.0
7.16,1.77,4.03,3.11,6.0,6.0,51.0,-40.0,34.0,-41.7811,173.6832,1656775.0,5374303.0
7.32,1.77,4.14,3.16,6.0,6.0,55.0,-40.0,34.0,-41.804,173.7203,1659839.0,5371732.0
7.41,1.76,4.2,3.18,6.0,6.0,58.0,-40.0,34.0,-41.8212,173.7481,1662137.0,5369804.0
7.5,1.76,4.26,3.21,6.0,6.0,62.0,-40.0,34.0,-41.8441,173.7853,1665201.0,5367233.0
7.53,1.76,4.28,3.22,6.0,6.0,65.0,-40.0,34.0,-41.8613,173.8132,1667500.0,5365304.0
7.51,1.76,4.27,3.21,6.0,6.0,69.0,-40.0,34.0,-41.8842,173.8504,1670564.0,5362733.0
7.51,1.76,4.28,3.21,6.0,6.0,72.0,-40.0,34.0,-41.9013,173.8784,1672862.0,5360805.0
7.57,1.75,4.33,3.23,6.0,6.0,76.0,-40.0,34.0,-41.9242,173.9156,1675926.0,5358234.0
7.66,1.74,4.39,3.25,6.0,6.0,79.0,-40.0,34.0,-41.9413,173.9436,1678224.0,5356305.0
7.79,1.74,4.48,3.29,6.0,6.0,83.0,-40.0,34.0,-41.9642,173.9809,1681288.0,5353734.0
7.86,1.74,4.53,3.31,6.0,6.0,86.0,-40.0,34.0,-41.9813,174.0089,1683587.0,5351806.0
7.9,1.73,4.56,3.32,6.0,6.0,90.0,-40.0,34.0,-42.0041,174.0463,1686651.0,5349235.0
7.92,1.73,4.58,3.33,6.0,6.0,93.0,-40.0,34.0,-42.0213,174.0743,1688949.0,5347306.0
7.93,1.73,4.59,3.33,6.0,6.0,97.0,-40.0,34.0,-42.0441,174.1117,1692013.0,5344735.0
7.92,1.73,4.59,3.33,6.0,6.0,100.0,-40.0,34.0,-42.0611,174.1398,1694311.0,5342807.0
7.91,1.72,4.59,3.32,6.0,6.0,104.0,-40.0,34.0,-42.0839,174.1772,1697375.0,5340236.0
7.94,1.72,4.61,3.33,6.0,6.0,107.0,-40.0,34.0,-42.101,174.2054,1699673.0,5338307.0
8.02,1.72,4.65,3.36,6.0,6.0,111.0,-40.0,34.0,-42.1238,174.2429,1702738.0,5335736.0
8.09,1.73,4.69,3.37,6.0,6.0,114.0,-40.0,34.0,-42.1408,174.271,1705036.0,5333808.0
8.15,1.73,4.71,3.38,6.0,6.0,118.0,-40.0,34.0,-42.1636,174.3085,1708100.0,5331237.0
8.18,1.73,4.73,3.39,6.0,6.0,121.0,-40.0,34.0,-42.1806,174.3367,1710398.0,5329308.0
8.18,1.73,4.73,3.39,6.0,6.0,127.0,-40.0,34.0,-42.2147,174.3931,1714994.0,5325452.0
8.18,1.73,4.73,3.39,6.0,6.0,130.0,-40.0,34.0,-42.2317,174.4214,1717293.0,5323523.0
8.18,1.73,4.73,3.39,6.0,6.0,141.0,-40.0,34.0,-42.294,174.525,1725719.0,5316452.0
8.18,1.73,4.73,3.39,6.0,6.0,144.0,-40.0,34.0,-42.311,174.5533,1728017.0,5314524.0
8.15,1.73,4.71,3.38,6.0,6.0,153.0,-40.0,34.0,-42.3619,174.6382,1734912.0,5308739.0
8.14,1.73,4.71,3.38,6.0,6.0,157.0,-40.0,34.0,-42.3845,174.676,1737976.0,5306168.0
8.08,1.73,4.67,3.37,6.0,6.0,170.0,-40.0,34.0,-42.4579,174.7991,1747934.0,5297812.0
7.98,1.73,4.61,3.34,6.0,6.0,200.0,-40.0,34.0,-42.6268,175.0842,1770916.0,5278528.0
7.77,1.73,4.49,3.29,6.0,6.0,250.0,-40.0,34.0,-42.9065,175.5628,1809218.0,5246389.0
7.65,1.73,4.42,3.25,6.0,6.0,300.0,-40.0,34.0,-43.184,176.0456,1847520.0,5214249.0
7.57,1.73,4.38,3.23,6.0,6.0,350.0,-40.0,34.0,-43.4594,176.5328,1885822.0,5182110.0
8.1,1.73,4.68,3.37,6.0,6.0,1200.0,-40.0,34.0,-47.758,-174.4911,2536960.0,4635740.0
7.75,1.73,4.48,3.28,6.0,6.0,-1200.0,-30.0,34.0,-34.2077,163.1619,692026.0,6170770.0
7.75,1.73,4.48,3.28,6.0,6.0,-540.0,-30.0,34.0,-38.339,168.3969,1197615.0,5746530.0
7.75,1.73,4.48,3.28,6.0,6.0,-400.0,-30.0,34.0,-39.1903,169.5829,1304861.0,5656540.0
7.75,1.73,4.48,3.28,6.0,6.0,-300.0,-30.0,34.0,-39.7915,170.4478,1381466.0,5592261.0
7.75,1.73,4.48,3.28,6.0,6.0,-200.0,-30.0,34.0,-40.3866,171.3279,1458070.0,5527983.0
7.75,1.74,4.45,3.28,6.0,6.0,-151.0,-30.0,34.0,-40.6759,171.7648,1495606.0,5496486.0
7.38,1.74,4.24,3.18,6.0,6.0,-136.0,-30.0,34.0,-40.7641,171.8993,1507097.0,5486844.0
7.33,1.74,4.21,3.16,6.0,6.0,-121.0,-30.0,34.0,-40.8522,172.0341,1518587.0,5477202.0
7.33,1.74,4.21,3.16,6.0,6.0,-106.0,-30.0,34.0,-40.9401,172.1693,1530078.0,5467561.0
7.25,1.74,4.17,3.14,6.0,6.0,-91.0,-30.0,34.0,-41.0278,172.3049,1541569.0,5457919.0
7.29,1.73,4.21,3.15,6.0,6.0,-76.0,-30.0,34.0,-41.1154,172.4409,1553059.0,5448277.0
7.43,1.74,4.28,3.19,6.0,6.0,-68.0,-30.0,34.0,-41.1621,172.5135,1559188.0,5443135.0
7.53,1.75,4.32,3.22,6.0,6.0,-61.0,-30.0,34.0,-41.2029,172.5772,1564550.0,5438635.0
7.43,1.74,4.27,3.19,6.0,6.0,-53.0,-30.0,34.0,-41.2494,172.65,1570679.0,5433493.0
7.39,1.75,4.23,3.18,6.0,6.0,-46.0,-30.0,34.0,-41.2901,172.7138,1576041.0,5428993.0
7.28,1.74,4.18,3.15,6.0,6.0,-38.0,-30.0,34.0,-41.3366,172.7869,1582169.0,5423851.0
7.16,1.74,4.11,3.11,6.0,6.0,-31.0,-30.0,34.0,-41.3773,172.8509,1587531.0,5419352.0
7.07,1.75,4.04,3.09,6.0,6.0,-23.0,-30.0,34.0,-41.4236,172.9241,1593660.0,5414209.0
7.25,1.76,4.12,3.14,6.0,6.0,-16.0,-30.0,34.0,-41.4642,172.9883,1599022.0,5409710.0
7.22,1.78,4.06,3.13,6.0,6.0,-8.0,-30.0,34.0,-41.5105,173.0617,1605151.0,5404567.0
6.95,1.75,3.96,3.05,6.0,6.0,-1.0,-30.0,34.0,-41.551,173.126,1610513.0,5400068.0
6.96,1.73,4.02,3.06,6.0,6.0,7.0,-30.0,34.0,-41.5972,173.1996,1616641.0,5394926.0
7.18,1.72,4.17,3.12,6.0,6.0,14.0,-30.0,34.0,-41.6376,173.2641,1622003.0,5390426.0
7.09,1.72,4.12,3.1,6.0,6.0,22.0,-30.0,34.0,-41.6837,173.338,1628132.0,5385284.0
6.83,1.74,3.92,3.02,6.0,6.0,29.0,-30.0,34.0,-41.724,173.4026,1633494.0,5380784.0
6.86,1.76,3.9,3.03,6.0,6.0,37.0,-30.0,34.0,-41.7701,173.4767,1639623.0,5375642.0
6.97,1.76,3.95,3.06,6.0,6.0,41.0,-30.0,34.0,-41.7931,173.5137,1642687.0,5373071.0
7.07,1.77,4.0,3.09,6.0,6.0,44.0,-30.0,34.0,-41.8103,173.5415,1644985.0,5371142.0
7.19,1.77,4.06,3.12,6.0,6.0,48.0,-30.0,34.0,-41.8333,173.5786,1648049.0,5368571.0
7.24,1.77,4.09,3.14,6.0,6.0,51.0,-30.0,34.0,-41.8505,173.6065,1650347.0,5366643.0
7.28,1.77,4.12,3.15,6.0,6.0,55.0,-30.0,34.0,-41.8735,173.6436,1653411.0,5364072.0
7.28,1.77,4.12,3.15,6.0,6.0,58.0,-30.0,34.0,-41.8907,173.6715,1655709.0,5362143.0
7.28,1.77,4.12,3.15,6.0,6.0,62.0,-30.0,34.0,-41.9136,173.7087,1658774.0,5359572.0
7.28,1.77,4.11,3.15,6.0,6.0,65.0,-30.0,34.0,-41.9308,173.7366,1661072.0,5357644.0
7.26,1.77,4.1,3.14,6.0,6.0,69.0,-30.0,34.0,-41.9537,173.7738,1664136.0,5355073.0
7.3,1.77,4.12,3.15,6.0,6.0,72.0,-30.0,34.0,-41.9709,173.8017,1666434.0,5353144.0
7.4,1.77,4.19,3.18,6.0,6.0,76.0,-30.0,34.0,-41.9938,173.839,1669498.0,5350573.0
7.53,1.76,4.27,3.22,6.0,6.0,79.0,-30.0,34.0,-42.0109,173.867,1671796.0,5348645.0
7.7,1.76,4.38,3.27,6.0,6.0,83.0,-30.0,34.0,-42.0338,173.9043,1674861.0,5346074.0
