Vp,Vp/Vs,Vs,Density,SF_Vp,SF_Vp/Vs,x(km),y(km),Depth(km_BSL),Latitude,Longitude,Northing-NZ,Easting-NZ,x_nztm,y_nztm
10.6,1.73,6.13,4.23,6.0,6.0,-53.0,-548.0,750.0,-37.6224,176.4376,6392174.0,2813642.0,1903427.0,5830720.0
10.6,1.73,6.13,4.23,6.0,6.0,-46.0,-548.0,750.0,-37.661,176.5003,6387675.0,2819004.0,1908802.0,5826226.0
10.6,1.73,6.13,4.23,6.0,6.0,-38.0,-548.0,750.0,-37.7051,176.572,6382532.0,2825132.0,1914944.0,5821090.0
10.6,1.73,6.13,4.23,6.0,6.0,-31.0,-548.0,750.0,-37.7437,176.6349,6378032.0,2830495.0,1920319.0,5816595.0
10.6,1.73,6.13,4.23,6.0,6.0,-23.0,-548.0,750.0,-37.7877,176.7067,6372890.0,2836623.0,1926462.0,5811458.0
10.6,1.73,6.13,4.23,6.0,6.0,-16.0,-548.0,750.0,-37.8262,176.7697,6368391.0,2841986.0,1931837.0,5806962.0
10.6,1.73,6.13,4.23,6.0,6.0,-8.0,-548.0,750.0,-37.8702,176.8418,6363248.0,2848114.0,1937980.0,5801824.0
10.6,1.73,6.13,4.23,6.0,6.0,-1.0,-548.0,750.0,-37.9086,176.9049,6358749.0,2853476.0,1943355.0,5797328.0
10.6,1.73,6.13,4.23,6.0,6.0,7.0,-548.0,750.0,-37.9525,176.9771,6353607.0,2859604.0,1949499.0,5792189.0
10.6,1.73,6.13,4.23,6.0,6.0,14.0,-548.0,750.0,-37.9908,177.0403,6349108.0,2864967.0,1954874.0,5787692.0
10.6,1.73,6.13,4.23,6.0,6.0,22.0,-548.0,750.0,-38.0346,177.1127,6343965.0,2871095.0,1961018.0,5782553.0
10.6,1.73,6.13,4.23,6.0,6.0,29.0,-548.0,750.0,-38.0729,177.1761,6339466.0,2876458.0,1966393.0,5778055.0
10.6,1.73,6.13,4.23,6.0,6.0,37.0,-548.0,750.0,-38.1166,177.2486,6334323.0,2882586.0,1972537.0,5772914.0
10.6,1.73,6.13,4.23,6.0,6.0,44.0,-548.0,750.0,-38.1548,177.3122,6329824.0,2887948.0,1977913.0,5768416.0
10.6,1.73,6.13,4.23,6.0,6.0,51.0,-548.0,750.0,-38.1929,177.3758,6325324.0,2893310.0,1983289.0,5763918.0
10.6,1.73,6.13,4.23,6.0,6.0,59.0,-548.0,750.0,-38.2365,177.4485,6320182.0,2899439.0,1989433.0,5758776.0
10.6,1.73,6.13,4.23,6.0,6.0,66.0,-548.0,750.0,-38.2746,177.5123,6315682.0,2904801.0,1994809.0,5754276.0
10.6,1.73,6.13,4.23,6.0,6.0,73.0,-548.0,750.0,-38.3126,177.5761,6311182.0,2910164.0,2000185.0,5749777.0
10.6,1.73,6.13,4.23,6.0,6.0,84.0,-548.0,750.0,-38.3723,177.6765,6304112.0,2918590.0,2008634.0,5742705.0
10.6,1.73,6.13,4.23,6.0,6.0,95.0,-548.0,750.0,-38.4319,177.7771,6297042.0,2927016.0,2017083.0,5735632.0
10.6,1.73,6.13,4.23,6.0,6.0,106.0,-548.0,750.0,-38.4915,177.8778,6289970.0,2935443.0,2025531.0,5728558.0
10.6,1.73,6.13,4.23,6.0,6.0,117.0,-548.0,750.0,-38.5509,177.9787,6282900.0,2943870.0,2033980.0,5721483.0
10.6,1.73,6.13,4.23,6.0,6.0,144.0,-548.0,750.0,-38.6965,178.2271,6265545.0,2964553.0,2054719.0,5704112.0
10.6,1.73,6.13,4.23,6.0,6.0,170.0,-548.0,750.0,-38.8361,178.4672,6248832.0,2984470.0,2074689.0,5687380.0
10.6,1.73,6.13,4.23,6.0,6.0,200.0,-548.0,750.0,-38.9966,178.7454,6229549.0,3007451.0,2097732.0,5668065.0
10.6,1.73,6.13,4.23,6.0,6.0,250.0,-548.0,750.0,-39.2625,179.2118,6197409.0,3045754.0,2136134.0,5635853.0
10.6,1.73,6.13,4.23,6.0,6.0,300.0,-548.0,750.0,-39.5265,179.6815,6165270.0,3084056.0,2174530.0,5603616.0
10.6,1.73,6.13,4.23,6.0,6.0,350.0,-548.0,750.0,-39.7885,180.1546,6133131.0,3122358.0,2212923.0,5571347.0
10.6,1.73,6.13,4.23,6.0,6.0,1200.0,-548.0,750.0,-43.8859,188.6606,5586761.0,3773496.0,2858506.0,5020209.0
10.6,1.73,6.13,4.23,6.0,6.0,-1200.0,-536.0,750.0,-31.016,166.8571,7120259.0,1927276.0,1013128.0,6552585.0
10.6,1.73,6.13,4.23,6.0,6.0,-540.0,-536.0,750.0,-34.9388,172.1461,6696019.0,2432865.0,1522033.0,6133608.0
10.6,1.73,6.13,4.23,6.0,6.0,-400.0,-536.0,750.0,-35.7494,173.3255,6606029.0,2540111.0,1629448.0,6043994.0
10.6,1.73,6.13,4.23,6.0,6.0,-300.0,-536.0,750.0,-36.3216,174.1825,6541750.0,2616716.0,1706165.0,5979930.0
10.6,1.73,6.13,4.23,6.0,6.0,-200.0,-536.0,750.0,-36.8876,175.0522,6477471.0,2693320.0,1782893.0,5915826.0
10.6,1.73,6.13,4.23,6.0,6.0,-151.0,-536.0,750.0,-37.1626,175.483,6445974.0,2730856.0,1820498.0,5884399.0
10.6,1.73,6.13,4.23,6.0,6.0,-136.0,-536.0,750.0,-37.2465,175.6155,6436333.0,2742347.0,1832011.0,5874776.0
10.6,1.73,6.13,4.23,6.0,6.0,-121.0,-536.0,750.0,-37.3302,175.7483,6426691.0,2753838.0,1843524.0,5865152.0
10.6,1.73,6.13,4.23,6.0,6.0,-106.0,-536.0,750.0,-37.4138,175.8815,6417050.0,2765328.0,1855038.0,5855526.0
10.6,1.73,6.13,4.23,6.0,6.0,-91.0,-536.0,750.0,-37.4972,176.0149,6407407.0,2776819.0,1866552.0,5845900.0
10.6,1.73,6.13,4.23,6.0,6.0,-76.0,-536.0,750.0,-37.5804,176.1486,6397766.0,2788310.0,1878066.0,5836272.0
10.6,1.73,6.13,4.23,6.0,6.0,-68.0,-536.0,750.0,-37.6248,176.22,6392624.0,2794438.0,1884208.0,5831137.0
10.6,1.73,6.13,4.23,6.0,6.0,-61.0,-536.0,750.0,-37.6635,176.2826,6388124.0,2799800.0,1889582.0,5826643.0
10.6,1.73,6.13,4.23,6.0,6.0,-53.0,-536.0,750.0,-37.7078,176.3542,6382982.0,2805928.0,1895723.0,5821507.0
10.6,1.73,6.13,4.23,6.0,6.0,-46.0,-536.0,750.0,-37.7465,176.4169,6378482.0,2811291.0,1901097.0,5817013.0
10.6,1.73,6.13,4.23,6.0,6.0,-38.0,-536.0,750.0,-37.7906,176.4887,6373340.0,2817419.0,1907239.0,5811876.0
10.6,1.73,6.13,4.23,6.0,6.0,-31.0,-536.0,750.0,-37.8292,176.5515,6368840.0,2822782.0,1912613.0,5807381.0
10.6,1.73,6.13,4.23,6.0,6.0,-23.0,-536.0,750.0,-37.8733,176.6235,6363698.0,2828910.0,1918756.0,5802244.0
10.6,1.73,6.13,4.23,6.0,6.0,-16.0,-536.0,750.0,-37.9119,176.6865,6359198.0,2834272.0,1924130.0,5797748.0
10.6,1.73,6.13,4.23,6.0,6.0,-8.0,-536.0,750.0,-37.9559,176.7585,6354056.0,2840400.0,1930273.0,5792610.0
10.6,1.73,6.13,4.23,6.0,6.0,-1.0,-536.0,750.0,-37.9943,176.8217,6349556.0,2845763.0,1935647.0,5788114.0
10.6,1.73,6.13,4.23,6.0,6.0,7.0,-536.0,750.0,-38.0383,176.8939,6344414.0,2851891.0,1941790.0,5782975.0
10.6,1.73,6.13,4.23,6.0,6.0,14.0,-536.0,750.0,-38.0766,176.9572,6339914.0,2857254.0,1947165.0,5778478.0
10.6,1.73,6.13,4.23,6.0,6.0,22.0,-536.0,750.0,-38.1205,177.0296,6334772.0,2863382.0,1953308.0,5773338.0
10.6,1.73,6.13,4.23,6.0,6.0,29.0,-536.0,750.0,-38.1588,177.093,6330273.0,2868744.0,1958683.0,5768840.0
10.6,1.73,6.13,4.23,6.0,6.0,37.0,-536.0,750.0,-38.2025,177.1656,6325131.0,2874872.0,1964826.0,5763699.0
10.6,1.73,6.13,4.23,6.0,6.0,44.0,-536.0,750.0,-38.2408,177.2292,6320632.0,2880235.0,1970201.0,5759201.0
10.6,1.73,6.13,4.23,6.0,6.0,51.0,-536.0,750.0,-38.279,177.2928,6316132.0,2885597.0,1975577.0,5754702.0
10.6,1.73,6.13,4.23,6.0,6.0,59.0,-536.0,750.0,-38.3226,177.3656,6310990.0,2891725.0,1981720.0,5749560.0
10.6,1.73,6.13,4.23,6.0,6.0,66.0,-536.0,750.0,-38.3607,177.4294,6306490.0,2897088.0,1987095.0,5745061.0
10.6,1.73,6.13,4.23,6.0,6.0,73.0,-536.0,750.0,-38.3988,177.4933,6301990.0,2902450.0,1992471.0,5740561.0
10.6,1.73,6.13,4.23,6.0,6.0,84.0,-536.0,750.0,-38.4586,177.5937,6294920.0,2910876.0,2000918.0,5733489.0
10.6,1.73,6.13,4.23,6.0,6.0,95.0,-536.0,750.0,-38.5183,177.6944,6287849.0,2919303.0,2009366.0,5726416.0
10.6,1.73,6.13,4.23,6.0,6.0,106.0,-536.0,750.0,-38.5779,177.7952,6280778.0,2927730.0,2017814.0,5719342.0
10.6,1.73,6.13,4.23,6.0,6.0,117.0,-536.0,750.0,-38.6374,177.8961,6273708.0,2936156.0,2026262.0,5712266.0
10.6,1.73,6.13,4.23,6.0,6.0,144.0,-536.0,750.0,-38.7831,178.1446,6256352.0,2956839.0,2046997.0,5694896.0
10.6,1.73,6.13,4.23,6.0,6.0,170.0,-536.0,750.0,-38.9229,178.3849,6239640.0,2976756.0,2066965.0,5678163.0
10.6,1.73,6.13,4.23,6.0,6.0,200.0,-536.0,750.0,-39.0836,178.6632,6220356.0,2999738.0,2090004.0,5658848.0
10.6,1.73,6.13,4.23,6.0,6.0,250.0,-536.0,750.0,-39.3498,179.1299,6188217.0,3038040.0,2128400.0,5626638.0
10.6,1.73,6.13,4.23,6.0,6.0,300.0,-536.0,750.0,-39.6141,179.5999,6156078.0,3076342.0,2166790.0,5594402.0
10.6,1.73,6.13,4.23,6.0,6.0,350.0,-536.0,750.0,-39.8764,180.0733,6123938.0,3114644.0,2205176.0,5562136.0
10.6,1.73,6.13,4.23,6.0,6.0,1200.0,-536.0,750.0,-43.9763,188.5887,5577569.0,3765782.0,2850775.0,5011281.0
10.6,1.73,6.13,4.23,6.0,6.0,-1200.0,-515.0,750.0,-31.1558,166.7108,7104172.0,1913777.0,1000009.0,6536268.0
10.6,1.73,6.13,4.23,6.0,6.0,-540.0,-515.0,750.0,-35.083,171.9972,6679932.0,2419366.0,1508600.0,6117493.0
10.6,1.73,6.13,4.23,6.0,6.0,-400.0,-515.0,750.0,-35.895,173.1771,6589942.0,2526612.0,1615999.0,6027884.0
10.6,1.73,6.13,4.23,6.0,6.0,-300.0,-515.0,750.0,-36.4682,174.0345,6525663.0,2603217.0,1692707.0,5963820.0
10.6,1.73,6.13,4.23,6.0,6.0,-200.0,-515.0,750.0,-37.0353,174.9047,6461384.0,2679821.0,1769427.0,5899712.0
10.6,1.73,6.13,4.23,6.0,6.0,-151.0,-515.0,750.0,-37.3109,175.3359,6429888.0,2717358.0,1807026.0,5868282.0
10.6,1.73,6.13,4.23,6.0,6.0,-136.0,-515.0,750.0,-37.3949,175.4685,6420246.0,2728848.0,1818537.0,5858659.0
10.6,1.73,6.13,4.23,6.0,6.0,-121.0,-515.0,750.0,-37.4788,175.6014,6410604.0,2740339.0,1830049.0,5849034.0
10.6,1.73,6.13,4.23,6.0,6.0,-106.0,-515.0,750.0,-37.5625,175.7346,6400962.0,2751830.0,1841561.0,5839408.0
10.6,1.73,6.13,4.23,6.0,6.0,-91.0,-515.0,750.0,-37.6461,175.8681,6391320.0,2763320.0,1853073.0,5829781.0
10.6,1.73,6.13,4.23,6.0,6.0,-76.0,-515.0,750.0,-37.7295,176.002,6381678.0,2774811.0,1864586.0,5820152.0
10.6,1.73,6.13,4.23,6.0,6.0,-68.0,-515.0,750.0,-37.7739,176.0735,6376536.0,2780939.0,1870727.0,5815017.0
10.6,1.73,6.13,4.23,6.0,6.0,-61.0,-515.0,750.0,-37.8128,176.1361,6372037.0,2786302.0,1876100.0,5810523.0
10.6,1.73,6.13,4.23,6.0,6.0,-53.0,-515.0,750.0,-37.8571,176.2078,6366894.0,2792430.0,1882240.0,5805386.0
10.6,1.73,6.13,4.23,6.0,6.0,-46.0,-515.0,750.0,-37.8959,176.2705,6362395.0,2797792.0,1887614.0,5800892.0
10.6,1.73,6.13,4.23,6.0,6.0,-38.0,-515.0,750.0,-37.9401,176.3423,6357253.0,2803921.0,1893754.0,5795755.0
10.6,1.73,6.13,4.23,6.0,6.0,-31.0,-515.0,750.0,-37.9788,176.4053,6352754.0,2809283.0,1899128.0,5791260.0
10.6,1.73,6.13,4.23,6.0,6.0,-23.0,-515.0,750.0,-38.023,176.4772,6347611.0,2815411.0,1905269.0,5786122.0
10.6,1.73,6.13,4.23,6.0,6.0,-16.0,-515.0,750.0,-38.0616,176.5403,6343112.0,2820774.0,1910643.0,5781626.0
10.6,1.73,6.13,4.23,6.0,6.0,-8.0,-515.0,750.0,-38.1057,176.6124,6337969.0,2826902.0,1916784.0,5776487.0
10.6,1.73,6.13,4.23,6.0,6.0,-1.0,-515.0,750.0,-38.1442,176.6756,6333470.0,2832264.0,1922158.0,5771991.0
10.6,1.73,6.13,4.23,6.0,6.0,7.0,-515.0,750.0,-38.1882,176.7479,6328327.0,2838392.0,1928299.0,5766851.0
10.6,1.73,6.13,4.23,6.0,6.0,14.0,-515.0,750.0,-38.2267,176.8113,6323828.0,2843755.0,1933673.0,5762354.0
10.6,1.73,6.13,4.23,6.0,6.0,22.0,-515.0,750.0,-38.2706,176.8838,6318686.0,2849883.0,1939815.0,5757214.0
10.6,1.73,6.13,4.23,6.0,6.0,29.0,-515.0,750.0,-38.309,176.9473,6314186.0,2855246.0,1945189.0,5752716.0
10.6,1.73,6.13,4.23,6.0,6.0,37.0,-515.0,750.0,-38.3529,177.0199,6309044.0,2861374.0,1951331.0,5747575.0
10.6,1.73,6.13,4.23,6.0,6.0,44.0,-515.0,750.0,-38.3912,177.0835,6304544.0,2866736.0,1956705.0,5743077.0
10.6,1.73,6.13,4.23,6.0,6.0,51.0,-515.0,750.0,-38.4295,177.1472,6300045.0,2872099.0,1962079.0,5738578.0
10.6,1.73,6.13,4.23,6.0,6.0,59.0,-515.0,750.0,-38.4732,177.2201,6294902.0,2878227.0,1968222.0,5733435.0
10.6,1.73,6.13,4.23,6.0,6.0,66.0,-515.0,750.0,-38.5114,177.2839,6290403.0,2883589.0,1973596.0,5728936.0
10.6,1.73,6.13,4.23,6.0,6.0,73.0,-515.0,750.0,-38.5495,177.3478,6285904.0,2888952.0,1978971.0,5724436.0
10.6,1.73,6.13,4.23,6.0,6.0,84.0,-515.0,750.0,-38.6094,177.4484,6278832.0,2897378.0,1987416.0,5717363.0
10.6,1.73,6.13,4.23,6.0,6.0,95.0,-515.0,750.0,-38.6693,177.5491,6271762.0,2905804.0,1995862.0,5710290.0
10.6,1.73,6.13,4.23,6.0,6.0,106.0,-515.0,750.0,-38.729,177.65,6264692.0,2914231.0,2004308.0,5703216.0
10.6,1.73,6.13,4.23,6.0,6.0,117.0,-515.0,750.0,-38.7886,177.751,6257620.0,2922658.0,2012754.0,5696141.0
10.6,1.73,6.13,4.23,6.0,6.0,144.0,-515.0,750.0,-38.9346,177.9998,6240266.0,2943340.0,2033484.0,5678771.0
10.6,1.73,6.13,4.23,6.0,6.0,170.0,-515.0,750.0,-39.0747,178.2403,6223552.0,2963258.0,2053447.0,5662038.0
10.6,1.73,6.13,4.23,6.0,6.0,200.0,-515.0,750.0,-39.2357,178.5189,6204270.0,2986239.0,2076481.0,5642723.0
10.6,1.73,6.13,4.23,6.0,6.0,250.0,-515.0,750.0,-39.5025,178.9861,6172130.0,3024542.0,2114867.0,5610515.0
10.6,1.73,6.13,4.23,6.0,6.0,300.0,-515.0,750.0,-39.7673,179.4566,6139990.0,3062844.0,2153247.0,5578283.0
10.6,1.73,6.13,4.23,6.0,6.0,350.0,-515.0,750.0,-40.0301,179.9306,6107851.0,3101146.0,2191621.0,5546020.0
10.6,1.73,6.13,4.23,6.0,6.0,1200.0,-515.0,750.0,-44.1346,188.4625,5561482.0,3752284.0,2837264.0,4995642.0
10.6,1.73,6.13,4.23,6.0,6.0,-1200.0,-494.0,750.0,-31.2951,166.5642,7088085.0,1900278.0,986901.0,6519973.0
10.6,1.73,6.13,4.23,6.0,6.0,-540.0,-494.0,750.0,-35.227,171.8479,6663845.0,2405868.0,1495168.0,6101382.0
10.6,1.73,6.13,4.23,6.0,6.0,-400.0,-494.0,750.0,-36.0404,173.0281,6573855.0,2513114.0,1602550.0,6011777.0
10.6,1.73,6.13,4.23,6.0,6.0,-300.0,-494.0,750.0,-36.6146,173.886,6509576.0,2589718.0,1679248.0,5947711.0
10.6,1.73,6.13,4.23,6.0,6.0,-200.0,-494.0,750.0,-37.1828,174.7567,6445298.0,2666323.0,1755959.0,5883600.0
10.6,1.73,6.13,4.23,6.0,6.0,-151.0,-494.0,750.0,-37.4589,175.1882,6413801.0,2703859.0,1793553.0,5852168.0
10.6,1.73,6.13,4.23,6.0,6.0,-136.0,-494.0,750.0,-37.5431,175.3209,6404159.0,2715350.0,1805063.0,5842544.0
10.6,1.73,6.13,4.23,6.0,6.0,-121.0,-494.0,750.0,-37.6271,175.4539,6394517.0,2726840.0,1816573.0,5832919.0
10.6,1.73,6.13,4.23,6.0,6.0,-106.0,-494.0,750.0,-37.711,175.5872,6384876.0,2738331.0,1828083.0,5823292.0
10.6,1.73,6.13,4.23,6.0,6.0,-91.0,-494.0,750.0,-37.7948,175.7209,6375234.0,2749822.0,1839594.0,5813664.0
10.6,1.73,6.13,4.23,6.0,6.0,-76.0,-494.0,750.0,-37.8784,175.8548,6365592.0,2761312.0,1851105.0,5804035.0
10.6,1.73,6.13,4.23,6.0,6.0,-68.0,-494.0,750.0,-37.9229,175.9263,6360450.0,2767441.0,1857245.0,5798899.0
10.6,1.73,6.13,4.23,6.0,6.0,-61.0,-494.0,750.0,-37.9618,175.989,6355950.0,2772803.0,1862617.0,5794405.0
10.6,1.73,6.13,4.23,6.0,6.0,-53.0,-494.0,750.0,-38.0062,176.0607,6350808.0,2778932.0,1868757.0,5789268.0
10.6,1.73,6.13,4.23,6.0,6.0,-46.0,-494.0,750.0,-38.0451,176.1236,6346308.0,2784294.0,1874129.0,5784773.0
10.6,1.73,6.13,4.23,6.0,6.0,-38.0,-494.0,750.0,-38.0894,176.1954,6341166.0,2790422.0,1880269.0,5779636.0
10.6,1.73,6.13,4.23,6.0,6.0,-31.0,-494.0,750.0,-38.1282,176.2584,6336666.0,2795784.0,1885642.0,5775141.0
10.6,1.73,6.13,4.23,6.0,6.0,-23.0,-494.0,750.0,-38.1725,176.3304,6331524.0,2801912.0,1891782.0,5770003.0
10.6,1.73,6.13,4.23,6.0,6.0,-16.0,-494.0,750.0,-38.2112,176.3935,6327024.0,2807275.0,1897154.0,5765506.0
10.6,1.73,6.13,4.23,6.0,6.0,-8.0,-494.0,750.0,-38.2553,176.4657,6321882.0,2813403.0,1903295.0,5760368.0
10.6,1.73,6.13,4.23,6.0,6.0,-1.0,-494.0,750.0,-38.294,176.529,6317383.0,2818766.0,1908667.0,5755871.0
10.6,1.73,6.13,4.23,6.0,6.0,7.0,-494.0,750.0,-38.3381,176.6014,6312240.0,2824894.0,1914808.0,5750731.0
10.6,1.73,6.13,4.23,6.0,6.0,14.0,-494.0,750.0,-38.3766,176.6648,6307740.0,2830256.0,1920181.0,5746234.0
10.6,1.73,6.13,4.23,6.0,6.0,22.0,-494.0,750.0,-38.4206,176.7373,6302598.0,2836385.0,1926321.0,5741093.0
10.6,1.73,6.13,4.23,6.0,6.0,29.0,-494.0,750.0,-38.4591,176.8008,6298099.0,2841747.0,1931695.0,5736595.0
10.6,1.73,6.13,4.23,6.0,6.0,37.0,-494.0,750.0,-38.503,176.8735,6292957.0,2847876.0,1937835.0,5731454.0
10.6,1.73,6.13,4.23,6.0,6.0,44.0,-494.0,750.0,-38.5414,176.9372,6288457.0,2853238.0,1943209.0,5726955.0
10.6,1.73,6.13,4.23,6.0,6.0,51.0,-494.0,750.0,-38.5798,177.001,6283958.0,2858600.0,1948582.0,5722456.0
10.6,1.73,6.13,4.23,6.0,6.0,59.0,-494.0,750.0,-38.6236,177.0739,6278816.0,2864728.0,1954723.0,5717314.0
10.6,1.73,6.13,4.23,6.0,6.0,66.0,-494.0,750.0,-38.6618,177.1378,6274316.0,2870090.0,1960096.0,5712814.0
10.6,1.73,6.13,4.23,6.0,6.0,73.0,-494.0,750.0,-38.7001,177.2018,6269816.0,2875453.0,1965470.0,5708314.0
10.6,1.73,6.13,4.23,6.0,6.0,84.0,-494.0,750.0,-38.7601,177.3024,6262746.0,2883880.0,1973914.0,5701242.0
10.6,1.73,6.13,4.23,6.0,6.0,95.0,-494.0,750.0,-38.82,177.4032,6255676.0,2892306.0,1982358.0,5694168.0
10.6,1.73,6.13,4.23,6.0,6.0,106.0,-494.0,750.0,-38.8799,177.5042,6248604.0,2900732.0,1990802.0,5687094.0
10.6,1.73,6.13,4.23,6.0,6.0,117.0,-494.0,750.0,-38.9397,177.6054,6241534.0,2909159.0,1999246.0,5680019.0
10.6,1.73,6.13,4.23,6.0,6.0,144.0,-494.0,750.0,-39.086,177.8544,6224178.0,2929842.0,2019972.0,5662649.0
10.6,1.73,6.13,4.23,6.0,6.0,170.0,-494.0,750.0,-39.2263,178.0951,6207466.0,2949759.0,2039930.0,5645916.0
10.6,1.73,6.13,4.23,6.0,6.0,200.0,-494.0,750.0,-39.3876,178.374,6188182.0,2972741.0,2062958.0,5626602.0
10.6,1.73,6.13,4.23,6.0,6.0,250.0,-494.0,750.0,-39.6549,178.8417,6156043.0,3011043.0,2101335.0,5594396.0
10.6,1.73,6.13,4.23,6.0,6.0,300.0,-494.0,750.0,-39.9203,179.3128,6123904.0,3049345.0,2139705.0,5562167.0
10.6,1.73,6.13,4.23,6.0,6.0,350.0,-494.0,750.0,-40.1836,179.7873,6091764.0,3087647.0,2178066.0,5529915.0
10.6,1.73,6.13,4.23,6.0,6.0,1200.0,-494.0,750.0,-44.293,188.3361,5545394.0,3738785.0,2823776.0,4979985.0
10.6,1.73,6.13,4.23,6.0,6.0,-1200.0,-468.0,750.0,-31.467,166.3822,7068168.0,1883566.0,970687.0,6499831.0
10.6,1.73,6.13,4.23,6.0,6.0,-540.0,-468.0,750.0,-35.4049,171.6622,6643928.0,2389155.0,1478539.0,6081438.0
10.6,1.73,6.13,4.23,6.0,6.0,-400.0,-468.0,750.0,-36.22,172.8429,6553938.0,2496401.0,1585899.0,5991838.0
10.6,1.73,6.13,4.23,6.0,6.0,-300.0,-468.0,750.0,-36.7956,173.7013,6489659.0,2573006.0,1662585.0,5927770.0
10.6,1.73,6.13,4.23,6.0,6.0,-200.0,-468.0,750.0,-37.3652,174.5727,6425380.0,2649610.0,1739283.0,5863654.0
10.6,1.73,6.13,4.23,6.0,6.0,-151.0,-468.0,750.0,-37.6419,175.0045,6393884.0,2687146.0,1776872.0,5832221.0
10.6,1.73,6.13,4.23,6.0,6.0,-136.0,-468.0,750.0,-37.7263,175.1373,6384242.0,2698637.0,1788379.0,5822596.0
10.6,1.73,6.13,4.23,6.0,6.0,-121.0,-468.0,750.0,-37.8106,175.2705,6374600.0,2710128.0,1799887.0,5812969.0
10.6,1.73,6.13,4.23,6.0,6.0,-106.0,-468.0,750.0,-37.8947,175.4039,6364958.0,2721619.0,1811396.0,5803342.0
10.6,1.73,6.13,4.23,6.0,6.0,-91.0,-468.0,750.0,-37.9786,175.5376,6355316.0,2733109.0,1822904.0,5793714.0
10.6,1.73,6.13,4.23,6.0,6.0,-76.0,-468.0,750.0,-38.0624,175.6717,6345675.0,2744600.0,1834413.0,5784084.0
10.6,1.73,6.13,4.23,6.0,6.0,-68.0,-468.0,750.0,-38.1071,175.7433,6340532.0,2750728.0,1840552.0,5778948.0
10.6,1.73,6.13,4.23,6.0,6.0,-61.0,-468.0,750.0,-38.1461,175.8061,6336032.0,2756090.0,1845923.0,5774453.0
10.6,1.73,6.13,4.23,6.0,6.0,-53.0,-468.0,750.0,-38.1906,175.8778,6330890.0,2762219.0,1852062.0,5769316.0
10.6,1.73,6.13,4.23,6.0,6.0,-46.0,-468.0,750.0,-38.2296,175.9407,6326391.0,2767581.0,1857433.0,5764821.0
10.6,1.73,6.13,4.23,6.0,6.0,-38.0,-468.0,750.0,-38.274,176.0127,6321248.0,2773710.0,1863572.0,5759683.0
10.6,1.73,6.13,4.23,6.0,6.0,-31.0,-468.0,750.0,-38.3129,176.0757,6316749.0,2779072.0,1868943.0,5755188.0
10.6,1.73,6.13,4.23,6.0,6.0,-23.0,-468.0,750.0,-38.3573,176.1478,6311607.0,2785200.0,1875082.0,5750049.0
10.6,1.73,6.13,4.23,6.0,6.0,-16.0,-468.0,750.0,-38.3961,176.211,6307108.0,2790562.0,1880453.0,5745553.0
10.6,1.73,6.13,4.23,6.0,6.0,-8.0,-468.0,750.0,-38.4404,176.2833,6301965.0,2796691.0,1886592.0,5740414.0
10.6,1.73,6.13,4.23,6.0,6.0,-1.0,-468.0,750.0,-38.4791,176.3466,6297466.0,2802053.0,1891964.0,5735917.0
10.6,1.73,6.13,4.23,6.0,6.0,7.0,-468.0,750.0,-38.5233,176.4191,6292323.0,2808182.0,1898103.0,5730777.0
10.6,1.73,6.13,4.23,6.0,6.0,14.0,-468.0,750.0,-38.5619,176.4825,6287824.0,2813544.0,1903475.0,5726279.0
10.6,1.73,6.13,4.23,6.0,6.0,22.0,-468.0,750.0,-38.606,176.5551,6282682.0,2819672.0,1909614.0,5721138.0
10.6,1.73,6.13,4.23,6.0,6.0,29.0,-468.0,750.0,-38.6446,176.6187,6278182.0,2825035.0,1914986.0,5716640.0
10.6,1.73,6.13,4.23,6.0,6.0,37.0,-468.0,750.0,-38.6886,176.6915,6273040.0,2831163.0,1921126.0,5711499.0
10.6,1.73,6.13,4.23,6.0,6.0,44.0,-468.0,750.0,-38.7271,176.7553,6268540.0,2836525.0,1926498.0,5707000.0
10.6,1.73,6.13,4.23,6.0,6.0,51.0,-468.0,750.0,-38.7656,176.8191,6264040.0,2841888.0,1931870.0,5702501.0
10.6,1.73,6.13,4.23,6.0,6.0,59.0,-468.0,750.0,-38.8095,176.8921,6258898.0,2848016.0,1938009.0,5697358.0
10.6,1.73,6.13,4.23,6.0,6.0,66.0,-468.0,750.0,-38.8479,176.9561,6254399.0,2853378.0,1943382.0,5692858.0
10.6,1.73,6.13,4.23,6.0,6.0,73.0,-468.0,750.0,-38.8862,177.0201,6249900.0,2858740.0,1948754.0,5688358.0
10.6,1.73,6.13,4.23,6.0,6.0,84.0,-468.0,750.0,-38.9464,177.1209,6242828.0,2867167.0,1957196.0,5681285.0
10.6,1.73,6.13,4.23,6.0,6.0,95.0,-468.0,750.0,-39.0065,177.2218,6235758.0,2875594.0,1965638.0,5674212.0
10.6,1.73,6.13,4.23,6.0,6.0,106.0,-468.0,750.0,-39.0665,177.3229,6228688.0,2884020.0,1974080.0,5667138.0
10.6,1.73,6.13,4.23,6.0,6.0,117.0,-468.0,750.0,-39.1264,177.4242,6221616.0,2892446.0,1982522.0,5660063.0
10.6,1.73,6.13,4.23,6.0,6.0,144.0,-468.0,750.0,-39.2731,177.6735,6204261.0,2913130.0,2003242.0,5642692.0
10.6,1.73,6.13,4.23,6.0,6.0,170.0,-468.0,750.0,-39.4138,177.9145,6187549.0,2933047.0,2023195.0,5625961.0
